date,card_id,name,set_name,set_id,rarity,card_number,release_date,market_price,low_price,mid_price,high_price,tcgplayer_url
2026-06-26,zsv10pt5-118,Solosis,Black Bolt,zsv10pt5,Illustration Rare,118,2025/07/18,35.81,33.97,40.91,215.3,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-118
2026-06-26,rsv10pt5-96,Tepig,White Flare,rsv10pt5,Illustration Rare,96,2025/07/18,35.2,23.7,42.74,224.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-96
2026-06-26,sv8-242,Alolan Exeggutor ex,Surging Sparks,sv8,Special Illustration Rare,242,2024/11/08,35.07,28.0,39.14,284.36,https://prices.pokemontcg.io/tcgplayer/sv8-242
2026-06-26,sv10-241,Cynthia's Garchomp ex,Destined Rivals,sv10,Hyper Rare,241,2025/05/30,34.86,33.0,38.33,306.4,https://prices.pokemontcg.io/tcgplayer/sv10-241
2026-06-26,sv2-194,Heracross,Paldea Evolved,sv2,Illustration Rare,194,2023/06/09,34.52,33.13,39.96,183.4,https://prices.pokemontcg.io/tcgplayer/sv2-194
2026-06-26,rsv10pt5-109,Ducklett,White Flare,rsv10pt5,Illustration Rare,109,2025/07/18,34.51,34.01,45.0,162.6,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-109
2026-06-26,sv6-181,Hisuian Growlithe,Twilight Masquerade,sv6,Illustration Rare,181,2024/05/24,34.42,30.0,37.71,370.4,https://prices.pokemontcg.io/tcgplayer/sv6-181
2026-06-26,zsv10pt5-91,Petilil,Black Bolt,zsv10pt5,Illustration Rare,91,2025/07/18,34.39,34.4,37.83,141.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-91
2026-06-26,rsv10pt5-156,Stoutland,White Flare,rsv10pt5,Illustration Rare,156,2025/07/18,34.36,20.99,45.0,209.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-156
2026-06-26,sv6-218,Kieran,Twilight Masquerade,sv6,Special Illustration Rare,218,2024/05/24,34.01,28.69,35.85,253.5,https://prices.pokemontcg.io/tcgplayer/sv6-218
2026-06-26,sv5-184,Drampa,Temporal Forces,sv5,Illustration Rare,184,2024/03/22,33.99,30.16,39.87,139.43,https://prices.pokemontcg.io/tcgplayer/sv5-184
2026-06-26,sv3pt5-205,Mew ex,151,sv3pt5,Hyper Rare,205,2023/09/22,33.85,28.0,37.33,148.55,https://prices.pokemontcg.io/tcgplayer/sv3pt5-205
2026-06-26,sv10-203,Team Rocket's Meowth,Destined Rivals,sv10,Illustration Rare,203,2025/05/30,33.82,27.99,35.0,236.3,https://prices.pokemontcg.io/tcgplayer/sv10-203
2026-06-26,zsv10pt5-150,Unfezant,Black Bolt,zsv10pt5,Illustration Rare,150,2025/07/18,33.54,33.0,41.85,182.71,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-150
2026-06-26,sv6pt5-79,Bewear,Shrouded Fable,sv6pt5,Illustration Rare,79,2024/08/02,33.33,26.0,35.25,162.99,https://prices.pokemontcg.io/tcgplayer/sv6pt5-79
2026-06-26,sv4-211,Aipom,Paradox Rift,sv4,Illustration Rare,211,2023/11/03,33.14,23.0,35.23,89.49,https://prices.pokemontcg.io/tcgplayer/sv4-211
2026-06-26,sv10-190,Ethan's Typhlosion,Destined Rivals,sv10,Illustration Rare,190,2025/05/30,33.13,25.89,36.74,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-190
2026-06-26,sv6-210,Sinistcha ex,Twilight Masquerade,sv6,Special Illustration Rare,210,2024/05/24,33.02,28.0,39.99,218.86,https://prices.pokemontcg.io/tcgplayer/sv6-210
2026-06-26,sv10-235,Arven's Mabosstiff ex,Destined Rivals,sv10,Special Illustration Rare,235,2025/05/30,33.0,28.99,35.06,298.99,https://prices.pokemontcg.io/tcgplayer/sv10-235
2026-06-26,sv5-176,Arbok,Temporal Forces,sv5,Illustration Rare,176,2024/03/22,32.95,24.89,35.92,180.44,https://prices.pokemontcg.io/tcgplayer/sv5-176
2026-06-26,rsv10pt5-95,Virizion,White Flare,rsv10pt5,Illustration Rare,95,2025/07/18,32.58,31.61,34.61,257.3,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-95
2026-06-26,sv8pt5-163,Pecharunt ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,163,2025/01/17,32.47,27.99,35.0,291.3,https://prices.pokemontcg.io/tcgplayer/sv8pt5-163
2026-06-26,zsv10pt5-144,Cobalion,Black Bolt,zsv10pt5,Illustration Rare,144,2025/07/18,32.47,42.0,52.54,207.6,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-144
2026-06-26,zsv10pt5-115,Eelektross,Black Bolt,zsv10pt5,Illustration Rare,115,2025/07/18,32.34,32.46,36.99,181.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-115
2026-06-26,sv2-216,Tinkatink,Paldea Evolved,sv2,Illustration Rare,216,2023/06/09,32.2,26.01,35.57,94.99,https://prices.pokemontcg.io/tcgplayer/sv2-216
2026-06-26,zsv10pt5-153,Cinccino,Black Bolt,zsv10pt5,Illustration Rare,153,2025/07/18,32.15,26.89,35.33,146.49,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-153
2026-06-26,sv8-246,Lisia's Appeal,Surging Sparks,sv8,Special Illustration Rare,246,2024/11/08,32.06,28.59,35.13,269.9,https://prices.pokemontcg.io/tcgplayer/sv8-246
2026-06-26,sv2-219,Sudowoodo,Paldea Evolved,sv2,Illustration Rare,219,2023/06/09,32.04,30.0,35.61,77.0,https://prices.pokemontcg.io/tcgplayer/sv2-219
2026-06-26,sv10-239,Ethan's Ho-Oh ex,Destined Rivals,sv10,Hyper Rare,239,2025/05/30,31.6,27.35,32.14,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-239
2026-06-26,zsv10pt5-87,Snivy,Black Bolt,zsv10pt5,Illustration Rare,87,2025/07/18,31.55,31.69,38.74,210.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-87
2026-06-26,sv5-180,Lickitung,Temporal Forces,sv5,Illustration Rare,180,2024/03/22,31.48,25.0,35.99,177.9,https://prices.pokemontcg.io/tcgplayer/sv5-180
2026-06-26,sv4pt5-237,Iono,Paldean Fates,sv4pt5,Special Illustration Rare,237,2024/01/26,31.39,28.99,33.63,156.95,https://prices.pokemontcg.io/tcgplayer/sv4pt5-237
2026-06-26,sv4-213,Swablu,Paradox Rift,sv4,Illustration Rare,213,2023/11/03,31.28,28.44,34.24,192.26,https://prices.pokemontcg.io/tcgplayer/sv4-213
2026-06-26,rsv10pt5-168,Jellicent ex,White Flare,rsv10pt5,Special Illustration Rare,168,2025/07/18,30.82,26.24,35.0,271.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-168
2026-06-26,sv2-261,Chien-Pao ex,Paldea Evolved,sv2,Special Illustration Rare,261,2023/06/09,30.73,27.64,35.34,197.11,https://prices.pokemontcg.io/tcgplayer/sv2-261
2026-06-26,zsv10pt5-131,Landorus,Black Bolt,zsv10pt5,Illustration Rare,131,2025/07/18,30.67,30.99,39.18,219.5,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-131
2026-06-26,zsv10pt5-89,Pansage,Black Bolt,zsv10pt5,Illustration Rare,89,2025/07/18,30.56,19.99,33.22,115.1,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-89
2026-06-26,sv4pt5-236,Clive,Paldean Fates,sv4pt5,Special Illustration Rare,236,2024/01/26,30.54,27.99,32.73,166.58,https://prices.pokemontcg.io/tcgplayer/sv4pt5-236
2026-06-26,zsv10pt5-134,Scolipede,Black Bolt,zsv10pt5,Illustration Rare,134,2025/07/18,30.47,30.0,36.0,75.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-134
2026-06-26,zsv10pt5-141,Klinklang,Black Bolt,zsv10pt5,Illustration Rare,141,2025/07/18,30.44,30.0,34.78,50.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-141
2026-06-26,rsv10pt5-165,Whimsicott ex,White Flare,rsv10pt5,Special Illustration Rare,165,2025/07/18,30.41,29.99,36.75,219.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-165
2026-06-26,sv6pt5-71,Cresselia,Shrouded Fable,sv6pt5,Illustration Rare,71,2024/08/02,30.2,28.8,34.88,205.5,https://prices.pokemontcg.io/tcgplayer/sv6pt5-71
2026-06-26,sv1-206,Wiglett,Scarlet & Violet,sv1,Illustration Rare,206,2023/03/31,30.1,11.5,32.98,97.69,https://prices.pokemontcg.io/tcgplayer/sv1-206
2026-06-26,me2-129,Dawn,Phantasmal Flames,me2,Special Illustration Rare,129,2025/11/14,29.99,27.95,32.82,500.0,https://prices.pokemontcg.io/tcgplayer/me2-129
2026-06-26,sv1-244,Miraidon ex,Scarlet & Violet,sv1,Special Illustration Rare,244,2023/03/31,29.86,23.5,32.67,210.6,https://prices.pokemontcg.io/tcgplayer/sv1-244
2026-06-26,rsv10pt5-115,Zebstrika,White Flare,rsv10pt5,Illustration Rare,115,2025/07/18,29.86,28.76,35.0,189.69,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-115
2026-06-26,sv5-209,Bianca's Devotion,Temporal Forces,sv5,Special Illustration Rare,209,2024/03/22,29.75,26.97,32.84,148.75,https://prices.pokemontcg.io/tcgplayer/sv5-209
2026-06-26,rsv10pt5-151,Druddigon,White Flare,rsv10pt5,Illustration Rare,151,2025/07/18,29.71,29.09,33.66,128.22,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-151
2026-06-26,rsv10pt5-135,Terrakion,White Flare,rsv10pt5,Illustration Rare,135,2025/07/18,29.41,28.0,34.74,205.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-135
2026-06-26,sv1-251,Miriam,Scarlet & Violet,sv1,Special Illustration Rare,251,2023/03/31,29.25,24.25,32.13,1500.0,https://prices.pokemontcg.io/tcgplayer/sv1-251
2026-06-26,sv5-207,Iron Boulder ex,Temporal Forces,sv5,Special Illustration Rare,207,2024/03/22,29.2,23.0,31.49,162.2,https://prices.pokemontcg.io/tcgplayer/sv5-207
2026-06-26,sv10-237,Team Rocket's Ariana,Destined Rivals,sv10,Special Illustration Rare,237,2025/05/30,29.06,25.91,30.92,292.5,https://prices.pokemontcg.io/tcgplayer/sv10-237
2026-06-26,sv5-182,Minccino,Temporal Forces,sv5,Illustration Rare,182,2024/03/22,29.04,21.03,32.37,1000.0,https://prices.pokemontcg.io/tcgplayer/sv5-182
2026-06-26,sv8pt5-175,Lacey,Prismatic Evolutions,sv8pt5,Special Illustration Rare,175,2025/01/17,28.93,27.73,31.39,312.1,https://prices.pokemontcg.io/tcgplayer/sv8pt5-175
2026-06-26,sv4-196,Joltik,Paradox Rift,sv4,Illustration Rare,196,2023/11/03,28.8,28.85,36.56,149.7,https://prices.pokemontcg.io/tcgplayer/sv4-196
2026-06-26,sv3-198,Gloom,Obsidian Flames,sv3,Illustration Rare,198,2023/08/11,28.34,20.7,30.0,96.95,https://prices.pokemontcg.io/tcgplayer/sv3-198
2026-06-26,sv8pt5-173,Janine's Secret Art,Prismatic Evolutions,sv8pt5,Special Illustration Rare,173,2025/01/17,28.27,26.9,33.87,9999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-173
2026-06-26,sv6-211,Teal Mask Ogerpon ex,Twilight Masquerade,sv6,Special Illustration Rare,211,2024/05/24,28.21,22.81,29.99,208.5,https://prices.pokemontcg.io/tcgplayer/sv6-211
2026-06-26,zsv10pt5-146,Fraxure,Black Bolt,zsv10pt5,Illustration Rare,146,2025/07/18,28.15,27.87,39.99,201.5,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-146
2026-06-26,sv10-228,Yanmega ex,Destined Rivals,sv10,Special Illustration Rare,228,2025/05/30,27.73,21.25,30.0,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-228
2026-06-26,sv8pt5-159,Sandy Shocks ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,159,2025/01/17,27.7,24.0,30.68,261.8,https://prices.pokemontcg.io/tcgplayer/sv8pt5-159
2026-06-26,rsv10pt5-123,Cofagrigus,White Flare,rsv10pt5,Illustration Rare,123,2025/07/18,27.39,26.54,32.17,197.4,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-123
2026-06-26,sv3pt5-177,Machoke,151,sv3pt5,Illustration Rare,177,2023/09/22,27.26,21.0,29.3,250.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-177
2026-06-26,rsv10pt5-101,Litwick,White Flare,rsv10pt5,Illustration Rare,101,2025/07/18,27.17,24.99,31.0,169.48,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-101
2026-06-26,sv4-201,Minior,Paradox Rift,sv4,Illustration Rare,201,2023/11/03,27.09,23.99,29.0,40.72,https://prices.pokemontcg.io/tcgplayer/sv4-201
2026-06-26,zsv10pt5-108,Alomomola,Black Bolt,zsv10pt5,Illustration Rare,108,2025/07/18,27.05,26.94,30.99,133.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-108
2026-06-26,sv4-246,Golisopod ex,Paradox Rift,sv4,Special Illustration Rare,246,2023/11/03,26.94,21.48,29.31,181.22,https://prices.pokemontcg.io/tcgplayer/sv4-246
2026-06-26,sv6pt5-75,Zorua,Shrouded Fable,sv6pt5,Illustration Rare,75,2024/08/02,26.55,19.99,29.9,160.75,https://prices.pokemontcg.io/tcgplayer/sv6pt5-75
2026-06-26,rsv10pt5-139,Scrafty,White Flare,rsv10pt5,Illustration Rare,139,2025/07/18,26.06,20.0,31.39,208.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-139
2026-06-26,sv8-197,Ceruledge,Surging Sparks,sv8,Illustration Rare,197,2024/11/08,25.92,22.0,27.76,165.0,https://prices.pokemontcg.io/tcgplayer/sv8-197
2026-06-26,me1-133,Bulbasaur,Mega Evolution,me1,Illustration Rare,133,2025/09/26,25.87,19.99,27.0,248.45,https://prices.pokemontcg.io/tcgplayer/me1-133
2026-06-26,sv6pt5-93,Pecharunt ex,Shrouded Fable,sv6pt5,Special Illustration Rare,93,2024/08/02,25.8,22.18,28.38,297.5,https://prices.pokemontcg.io/tcgplayer/sv6pt5-93
2026-06-26,sv1-213,Fidough,Scarlet & Violet,sv1,Illustration Rare,213,2023/03/31,25.65,20.0,29.19,338.43,https://prices.pokemontcg.io/tcgplayer/sv1-213
2026-06-26,zsv10pt5-152,Minccino,Black Bolt,zsv10pt5,Illustration Rare,152,2025/07/18,25.24,24.0,28.32,144.79,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-152
2026-06-26,zsv10pt5-168,Excadrill ex,Black Bolt,zsv10pt5,Special Illustration Rare,168,2025/07/18,25.13,23.0,29.99,190.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-168
2026-06-26,sv9-161,Articuno,Journey Together,sv9,Illustration Rare,161,2025/03/28,25.02,20.0,29.97,199.99,https://prices.pokemontcg.io/tcgplayer/sv9-161
2026-06-26,sv8pt5-145,Teal Mask Ogerpon ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,145,2025/01/17,24.76,22.0,26.95,9999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-145
2026-06-26,rsv10pt5-124,Gothita,White Flare,rsv10pt5,Illustration Rare,124,2025/07/18,24.67,23.45,29.58,183.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-124
2026-06-26,sv3-225,Pidgeot ex,Obsidian Flames,sv3,Special Illustration Rare,225,2023/08/11,24.65,18.01,25.55,75.0,https://prices.pokemontcg.io/tcgplayer/sv3-225
2026-06-26,sv1-214,Greavard,Scarlet & Violet,sv1,Illustration Rare,214,2023/03/31,24.61,19.75,27.82,500.0,https://prices.pokemontcg.io/tcgplayer/sv1-214
2026-06-26,me1-186,Wally's Compassion,Mega Evolution,me1,Special Illustration Rare,186,2025/09/26,24.41,21.37,26.67,666.0,https://prices.pokemontcg.io/tcgplayer/me1-186
2026-06-26,sv2-208,Frigibax,Paldea Evolved,sv2,Illustration Rare,208,2023/06/09,24.31,20.0,28.47,130.87,https://prices.pokemontcg.io/tcgplayer/sv2-208
2026-06-26,sv7-172,Lacey,Stellar Crown,sv7,Special Illustration Rare,172,2024/09/13,24.24,16.0,22.35,167.6,https://prices.pokemontcg.io/tcgplayer/sv7-172
2026-06-26,sv1-247,Koraidon ex,Scarlet & Violet,sv1,Special Illustration Rare,247,2023/03/31,24.22,19.65,26.46,164.7,https://prices.pokemontcg.io/tcgplayer/sv1-247
2026-06-26,sv4-249,Iron Valiant ex,Paradox Rift,sv4,Special Illustration Rare,249,2023/11/03,24.04,22.0,27.22,184.47,https://prices.pokemontcg.io/tcgplayer/sv4-249
2026-06-26,sv2-197,Floragato,Paldea Evolved,sv2,Illustration Rare,197,2023/06/09,23.67,17.65,24.99,144.72,https://prices.pokemontcg.io/tcgplayer/sv2-197
2026-06-26,sv8-245,Jasmine's Gaze,Surging Sparks,sv8,Special Illustration Rare,245,2024/11/08,23.51,19.5,25.56,200.9,https://prices.pokemontcg.io/tcgplayer/sv8-245
2026-06-26,sv3pt5-174,Nidoking,151,sv3pt5,Illustration Rare,174,2023/09/22,23.48,18.5,25.0,199.36,https://prices.pokemontcg.io/tcgplayer/sv3pt5-174
2026-06-26,sv6pt5-95,Pecharunt ex,Shrouded Fable,sv6pt5,Hyper Rare,95,2024/08/02,23.43,18.5,23.46,188.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-95
2026-06-26,sv6-186,Tatsugiri,Twilight Masquerade,sv6,Illustration Rare,186,2024/05/24,23.42,20.0,25.81,359.6,https://prices.pokemontcg.io/tcgplayer/sv6-186
2026-06-26,me2-106,Meowth,Phantasmal Flames,me2,Illustration Rare,106,2025/11/14,23.38,19.99,28.3,189.4,https://prices.pokemontcg.io/tcgplayer/me2-106
2026-06-26,rsv10pt5-138,Scraggy,White Flare,rsv10pt5,Illustration Rare,138,2025/07/18,23.38,21.95,27.18,999.99,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-138
2026-06-26,me2-127,Mega Sharpedo ex,Phantasmal Flames,me2,Special Illustration Rare,127,2025/11/14,22.97,20.0,26.0,279.9,https://prices.pokemontcg.io/tcgplayer/me2-127
2026-06-26,me1-134,Ivysaur,Mega Evolution,me1,Illustration Rare,134,2025/09/26,22.88,19.99,24.99,207.8,https://prices.pokemontcg.io/tcgplayer/me1-134
2026-06-26,sv4-186,Magby,Paradox Rift,sv4,Illustration Rare,186,2023/11/03,22.68,14.93,25.77,177.91,https://prices.pokemontcg.io/tcgplayer/sv4-186
2026-06-26,sv7-152,Milcery,Stellar Crown,sv7,Illustration Rare,152,2024/09/13,22.63,14.99,22.54,118.82,https://prices.pokemontcg.io/tcgplayer/sv7-152
2026-06-26,rsv10pt5-106,Dewott,White Flare,rsv10pt5,Illustration Rare,106,2025/07/18,22.55,20.57,27.18,151.3,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-106
2026-06-26,rsv10pt5-141,Garbodor,White Flare,rsv10pt5,Illustration Rare,141,2025/07/18,22.22,19.0,24.63,150.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-141
2026-06-26,sv6pt5-97,Powerglass,Shrouded Fable,sv6pt5,Hyper Rare,97,2024/08/02,21.96,19.5,23.43,275.9,https://prices.pokemontcg.io/tcgplayer/sv6pt5-97
2026-06-26,sv2-205,Eiscue,Paldea Evolved,sv2,Illustration Rare,205,2023/06/09,21.94,18.0,24.98,153.8,https://prices.pokemontcg.io/tcgplayer/sv2-205
2026-06-26,zsv10pt5-125,Timburr,Black Bolt,zsv10pt5,Illustration Rare,125,2025/07/18,21.93,19.99,27.99,104.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-125
2026-06-26,sv6pt5-90,Okidogi ex,Shrouded Fable,sv6pt5,Special Illustration Rare,90,2024/08/02,21.87,16.5,23.98,203.1,https://prices.pokemontcg.io/tcgplayer/sv6pt5-90
2026-06-26,sv3-207,Pidgey,Obsidian Flames,sv3,Illustration Rare,207,2023/08/11,21.81,15.0,22.49,110.58,https://prices.pokemontcg.io/tcgplayer/sv3-207
2026-06-26,zsv10pt5-145,Axew,Black Bolt,zsv10pt5,Illustration Rare,145,2025/07/18,21.66,21.33,25.0,137.8,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-145
2026-06-26,sv2-202,Crocalor,Paldea Evolved,sv2,Illustration Rare,202,2023/06/09,21.6,18.0,22.32,126.54,https://prices.pokemontcg.io/tcgplayer/sv2-202
2026-06-26,sv4-247,Tapu Koko ex,Paradox Rift,sv4,Special Illustration Rare,247,2023/11/03,21.59,19.67,23.65,74.99,https://prices.pokemontcg.io/tcgplayer/sv4-247
2026-06-26,rsv10pt5-91,Deerling,White Flare,rsv10pt5,Illustration Rare,91,2025/07/18,21.57,14.85,25.0,146.3,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-91
2026-06-26,sv5-171,Reuniclus,Temporal Forces,sv5,Illustration Rare,171,2024/03/22,21.57,8.5,26.5,50.21,https://prices.pokemontcg.io/tcgplayer/sv5-171
2026-06-26,me1-138,Vulpix,Mega Evolution,me1,Illustration Rare,138,2025/09/26,21.54,15.99,22.03,139.0,https://prices.pokemontcg.io/tcgplayer/me1-138
2026-06-26,sv3pt5-203,Erika's Invitation,151,sv3pt5,Special Illustration Rare,203,2023/09/22,21.43,19.73,23.67,180.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-203
2026-06-26,zsv10pt5-114,Eelektrik,Black Bolt,zsv10pt5,Illustration Rare,114,2025/07/18,21.43,20.0,25.0,191.62,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-114
2026-06-26,zsv10pt5-112,Emolga,Black Bolt,zsv10pt5,Illustration Rare,112,2025/07/18,21.38,20.38,25.06,118.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-112
2026-06-26,sv9-182,Volcanion ex,Journey Together,sv9,Special Illustration Rare,182,2025/03/28,21.27,20.0,23.78,203.9,https://prices.pokemontcg.io/tcgplayer/sv9-182
2026-06-26,sv7-168,Galvantula ex,Stellar Crown,sv7,Special Illustration Rare,168,2024/09/13,21.24,16.0,24.46,143.3,https://prices.pokemontcg.io/tcgplayer/sv7-168
2026-06-26,sv1-208,Pachirisu,Scarlet & Violet,sv1,Illustration Rare,208,2023/03/31,21.08,16.0,23.0,132.92,https://prices.pokemontcg.io/tcgplayer/sv1-208
2026-06-26,rsv10pt5-136,Purrloin,White Flare,rsv10pt5,Illustration Rare,136,2025/07/18,21.04,19.0,24.4,139.8,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-136
2026-06-26,zsv10pt5-94,Karrablast,Black Bolt,zsv10pt5,Illustration Rare,94,2025/07/18,21.02,19.0,22.85,93.45,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-94
2026-06-26,sv8pt5-174,Kieran,Prismatic Evolutions,sv8pt5,Special Illustration Rare,174,2025/01/17,21.0,19.0,23.28,212.3,https://prices.pokemontcg.io/tcgplayer/sv8pt5-174
2026-06-26,rsv10pt5-117,Galvantula,White Flare,rsv10pt5,Illustration Rare,117,2025/07/18,20.99,20.79,24.84,155.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-117
2026-06-26,zsv10pt5-116,Munna,Black Bolt,zsv10pt5,Illustration Rare,116,2025/07/18,20.94,20.0,23.81,113.3,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-116
2026-06-26,sv2-209,Arctibax,Paldea Evolved,sv2,Illustration Rare,209,2023/06/09,20.92,10.0,25.0,104.6,https://prices.pokemontcg.io/tcgplayer/sv2-209
2026-06-26,sv2-265,Boss's Orders (Ghetsis),Paldea Evolved,sv2,Special Illustration Rare,265,2023/06/09,20.91,18.0,21.75,383.4,https://prices.pokemontcg.io/tcgplayer/sv2-265
2026-06-26,sv2-268,Grusha,Paldea Evolved,sv2,Special Illustration Rare,268,2023/06/09,20.88,17.0,22.11,154.92,https://prices.pokemontcg.io/tcgplayer/sv2-268
2026-06-26,sv2-200,Pyroar,Paldea Evolved,sv2,Illustration Rare,200,2023/06/09,20.78,13.0,20.7,89.4,https://prices.pokemontcg.io/tcgplayer/sv2-200
2026-06-26,sv2-199,Fletchinder,Paldea Evolved,sv2,Illustration Rare,199,2023/06/09,20.78,18.0,22.94,30.0,https://prices.pokemontcg.io/tcgplayer/sv2-199
2026-06-26,sv6pt5-96,Earthen Vessel,Shrouded Fable,sv6pt5,Hyper Rare,96,2024/08/02,20.73,16.0,22.26,209.8,https://prices.pokemontcg.io/tcgplayer/sv6pt5-96
2026-06-26,zsv10pt5-95,Foongus,Black Bolt,zsv10pt5,Illustration Rare,95,2025/07/18,20.73,16.2,22.0,123.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-95
2026-06-26,zsv10pt5-109,Cubchoo,Black Bolt,zsv10pt5,Illustration Rare,109,2025/07/18,20.71,20.0,23.5,122.6,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-109
2026-06-26,sv9-167,N's Reshiram,Journey Together,sv9,Illustration Rare,167,2025/03/28,20.69,18.1,26.97,149.99,https://prices.pokemontcg.io/tcgplayer/sv9-167
2026-06-26,sv8pt5-148,Hearthflame Mask Ogerpon ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,148,2025/01/17,20.57,17.99,22.65,194.2,https://prices.pokemontcg.io/tcgplayer/sv8pt5-148
2026-06-26,sv3pt5-172,Caterpie,151,sv3pt5,Illustration Rare,172,2023/09/22,20.55,16.98,22.29,1000.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-172
2026-06-26,sv2-206,Quaxly,Paldea Evolved,sv2,Illustration Rare,206,2023/06/09,20.39,16.85,23.78,102.64,https://prices.pokemontcg.io/tcgplayer/sv2-206
2026-06-26,sv5-212,Salvatore,Temporal Forces,sv5,Special Illustration Rare,212,2024/03/22,20.26,17.6,20.26,117.8,https://prices.pokemontcg.io/tcgplayer/sv5-212
2026-06-26,rsv10pt5-155,Herdier,White Flare,rsv10pt5,Illustration Rare,155,2025/07/18,20.1,18.41,24.99,99.38,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-155
2026-06-26,sv6pt5-91,Munkidori ex,Shrouded Fable,sv6pt5,Special Illustration Rare,91,2024/08/02,20.03,17.0,21.99,159.9,https://prices.pokemontcg.io/tcgplayer/sv6pt5-91
2026-06-26,sv4-207,Brute Bonnet,Paradox Rift,sv4,Illustration Rare,207,2023/11/03,19.96,14.74,21.95,242.59,https://prices.pokemontcg.io/tcgplayer/sv4-207
2026-06-26,sv3pt5-178,Tangela,151,sv3pt5,Illustration Rare,178,2023/09/22,19.9,12.23,22.39,142.46,https://prices.pokemontcg.io/tcgplayer/sv3pt5-178
